RouteID,VehicleID,VehicleType,Num_Stops,Total_Distance_KM,Total_Duration_Min,Total_Load_KGM,Total_Load_CBM,Capacity_KGM,Capacity_CBM,Util_KGM_%,Util_CBM_%,Fixed_Cost,Variable_Cost,Penalty_Cost,Total_Trip_Cost,Cost_Per_KG,Simple_Route_Sequence
R_2023-01-11_0,0,AUV,2,97.45,237,510,0.002,1000,4.579,51.0,0.0,10,974.4999999999999,0,984.4999999999999,1.93,Depot -> 70017600 -> 70362055 -> Depot
