RouteID,VehicleID,VehicleType,StopOrder,LocationID,ETA,ETD,TimeWindow,Demand_KGM,Segment_Dist_KM,Wait_Min,Load_On_Board_KG
R_1-17-2023_0,AUV_0,AUV,1,70017470,08:00,09:00,08:00-17:00,217.0,34.03,0,361.0
R_1-17-2023_0,AUV_0,AUV,2,70464173,09:15,09:35,08:00-17:00,144.0,7.59,0,144.0
