RouteID,VehicleID,VehicleType,StopOrder,LocationID,ETA,ETD,TimeWindow,Demand_KGM,Segment_Dist_KM,Wait_Min,Load_On_Board_KG
R_1-11-2023_0,AUV_0,AUV,1,70017600,08:00,08:19,08:00-17:00,278.0,45.81,0,510.0
R_1-11-2023_0,AUV_0,AUV,2,70362055,08:44,09:05,08:00-17:00,232.0,12.37,0,232.0
