RouteID,VehicleID,VehicleType,Departure_From_Depot,Arrival_Back_Depot,Num_Stops,Total_Distance_KM,Total_Duration_Min,Total_Load_KGM,Capacity_KGM,Util_KGM_%,Total_Trip_Cost
R_3-20-2023_0,4w_0,4w,06:24,11:38,2,97.14,314.3,1260.0,2000.0,78.3,1216.0
