RouteID,VehicleID,VehicleType,StopOrder,LocationID,ETA,ETD,TimeWindow,Demand_KGM,Segment_Dist_KM,Wait_Min,Load_On_Board_KG
R_1-9-2023_0,4w_0,4w,1,70521396,08:00,09:00,08:00-17:00,477.0,56.51,0,1714.0
R_1-9-2023_0,4w_0,4w,2,70548634,09:45,10:45,08:00-17:00,729.0,22.66,0,1237.0
R_1-9-2023_0,4w_0,4w,3,70525152,10:47,11:47,08:00-17:00,508.0,1.01,0,508.0
