,2524,70017437,70017459,70017470,70017496,70017505,70017539,70017600,70018486,70019302,70019304,70019305,70019306,70019307,70019313,70019315,70019322,70019327,70019328,70019375,70019381,70019384,70019391,70019392,70019395,70019399,70019407,70019410,70019414,70019420,70019425,70019426,70019429,70019455,70019459,70019470,70019475,70019476,70019480,70019482,70019495,70019508,70019519,70019525,70019527,70019529,70019539,70019549,70019554,70019576,70029285,70029798,70030492,70030496,70030499,70030840,70031292,70033204,70033231,70034005,70042197,70042874,70043035,70043250,70043420,70081032,70081671,70082414,70083097,70083842,70084418,70084927,70084983,70126798,70130197,70130674,70130675,70132480,70132663,70132664,70132665,70133553,70133556,70137842,70138438,70152945,70155195,70155196,70155782,70157031,70224396,70224398,70225154,70225158,70238808,70238985,70246377,70248476,70248511,70286191,70286419,70288587,70337217,70337656,70337705,70343296,70343297,70343299,70347238,70351585,70351598,70361410,70362005,70362055,70373907,70374983,70375866,70382544,70382797,70390789,70390799,70391025,70391033,70395155,70396487,70396492,70398370,70398392,70398393,70400253,70401488,70405783,70405785,70408272,70408277,70408280,70412170,70419671,70422303,70423734,70423736,70428043,70430210,70430246,70433907,70435202,70450886,70464173,70464520,70464553,70465560,70484079,70490239,70490240,70494781,70494784,70494785,70494786,70494788,70494791,70521396,70521405,70525152,70535012,70544149,70548634,70574708,70584255,70587572
2524,0.0,40058.9,31888.2,34033.9,33800.8,32311.7,38997.1,45808.4,43012.0,30235.2,59802.1,59804.6,24563.9,16068.1,48245.9,34257.2,46019.0,56752.8,27077.3,46091.1,47952.1,36216.8,35755.1,33174.3,31418.1,20870.5,17866.7,45872.0,32143.6,25893.2,40727.0,41553.3,26489.6,18043.9,28397.5,41754.4,39584.0,46562.3,42570.0,47769.1,40498.4,34368.0,41142.5,43562.0,15915.6,56892.1,55106.1,41176.9,48787.7,48091.9,25853.0,57446.9,45451.4,35664.2,61405.1,47471.1,29171.1,24713.2,38136.7,26535.7,42416.2,21558.3,16341.1,32759.4,35057.1,27589.0,40573.4,29189.5,37089.6,31929.3,40796.1,39198.0,41528.4,38473.7,30784.5,44709.5,35152.1,37308.0,54119.4,27828.6,49302.1,32978.1,46115.2,24126.5,44991.4,31551.8,16209.5,23887.7,29488.9,44657.2,40820.2,40556.1,23221.3,31521.6,24641.9,37837.4,40869.1,66451.8,33028.1,47041.5,46093.6,46067.5,49093.8,45808.2,45377.2,34565.5,28134.7,47872.6,42456.0,45415.5,31462.8,39425.1,49965.5,39934.0,35399.9,47083.7,48068.9,41848.1,32577.6,19811.0,36354.4,16331.7,52798.2,33558.8,47665.1,46640.2,37134.9,40096.5,51307.2,33587.0,32262.1,53608.0,29130.4,49463.7,48258.7,34640.5,46329.9,16338.0,49761.8,30637.1,32723.3,27573.2,30409.7,29186.4,29605.3,31564.9,61258.8,30639.4,33914.7,54894.1,39761.1,48259.1,26383.1,34635.5,51995.2,51370.8,41047.7,39335.7,50603.6,36579.8,56507.3,24151.4,44800.5,34703.6,25838.1,44623.6,31749.7,32464.8,38469.2
70017437,40244.6,0.0,9942.5,9609.8,12057.7,9866.2,4937.7,8848.9,5000.9,25692.2,19301.3,19303.8,52624.8,25915.3,8448.0,6314.2,9059.5,16252.0,18680.8,9131.6,10992.6,4802.6,3675.6,9715.4,10979.8,42721.6,33524.3,8912.5,12344.9,26136.5,12485.8,18163.9,46881.6,45300.0,30521.8,3743.3,14855.8,9602.8,36433.2,10809.6,6071.2,12625.0,3909.1,5550.8,51883.7,16391.3,14605.3,8266.8,11828.2,8294.0,29186.6,31899.8,18238.1,29527.4,23951.2,10259.1,12736.4,52774.2,5325.3,29031.0,11056.7,21762.7,52309.2,28216.4,5611.5,14464.0,6122.5,12944.3,69343.4,8643.0,12554.9,1912.6,18139.1,1773.7,50173.8,7750.0,6565.2,6081.4,16665.6,30284.1,25912.8,9354.3,9155.7,17099.3,11327.0,10232.3,26056.8,16963.2,13243.7,7697.7,8927.7,8663.7,23425.7,49459.0,21839.7,2491.4,12321.6,39238.5,61089.0,9587.6,18880.4,18854.3,12134.3,5404.7,18164.0,8244.6,32161.4,8074.8,11096.5,8456.0,9974.5,2583.2,13006.0,1930.4,5630.2,10124.2,11109.4,35711.3,9511.9,35468.7,5072.5,25179.6,15344.3,7833.4,7867.3,9680.7,3053.3,6037.0,13448.7,8330.4,8427.5,16154.1,65098.6,12504.2,24869.4,5780.0,9370.4,25185.9,12802.3,10283.5,14640.1,13661.8,13147.5,12941.2,13360.1,8379.7,23804.9,11716.4,9780.2,17440.2,33624.3,11299.6,22502.8,5775.0,11047.0,13916.9,8396.0,7443.2,13644.1,5029.4,19053.4,17345.0,17587.3,14350.1,33131.4,17410.3,11396.1,10630.6,44126.6
70017459,32886.0,6850.7,0.0,1992.9,3022.8,525.2,9954.0,16765.2,13968.9,17892.4,29026.9,29029.4,45266.2,18087.6,17470.7,5214.0,16975.8,25977.6,10881.0,17048.0,18908.9,7173.6,4830.4,5673.7,1464.0,34921.7,26165.8,16828.9,4545.1,18336.7,17502.1,23180.2,39081.8,37941.5,22722.0,12711.3,19872.1,17519.1,28633.3,18725.9,13987.6,3590.1,12099.3,14518.8,44525.2,26116.9,24330.9,14280.6,19744.5,17316.7,21386.8,36916.1,23254.4,21727.5,32361.9,16695.9,10527.0,45415.6,7361.5,21231.2,16073.0,14392.8,44950.7,20416.6,3016.1,8555.2,9798.1,5116.6,61984.9,2776.0,17571.2,10154.8,23155.4,6345.7,42374.0,15666.3,6108.9,11260.9,25076.3,22484.3,30929.1,8329.3,17072.0,9729.5,17849.3,393.8,18229.1,9593.3,5416.0,15614.0,13944.0,13679.9,16055.8,41659.2,14039.9,8794.2,17337.9,44254.8,53730.4,17998.3,23896.7,23870.6,20050.6,15032.9,23180.3,2524.5,24361.6,17097.4,16112.8,16372.3,1508.6,10382.0,20922.3,5921.5,2805.9,18040.5,19025.7,27911.5,7928.7,28110.1,7311.2,17351.9,23755.0,6148.3,16889.9,17597.0,8091.7,11053.3,20532.0,5704.7,2302.0,24564.8,57740.0,20420.5,29885.6,1873.0,17286.7,17358.2,20718.7,2483.7,6840.3,8539.5,10938.2,5113.5,5532.4,1937.7,32215.6,6545.4,1278.2,25850.9,25824.4,19215.9,14703.0,1868.0,21220.0,22327.6,14151.4,12459.5,21560.5,7536.6,27464.1,10585.0,22603.5,6188.6,25331.6,22426.6,3596.3,1686.8,36326.8
70017470,34179.1,6379.8,1569.2,0.0,2946.7,1522.7,8831.2,15642.4,12846.1,18328.2,28952.1,28954.6,46559.2,21156.0,15736.0,4091.3,15853.1,25902.7,12643.5,15925.2,17786.1,6050.9,3707.6,6000.8,3060.9,35357.6,27458.8,15706.1,6307.6,18772.5,16379.3,22057.5,39517.6,39234.5,23157.8,11588.5,18749.4,16396.3,29069.2,17603.2,12864.8,3513.9,10976.6,13396.0,45818.2,26042.0,24256.1,13157.9,18621.8,15582.0,21822.6,35793.3,22131.7,22163.3,31239.1,16621.1,9404.3,46708.6,7286.6,21667.0,14950.2,15685.8,46243.7,20852.4,1893.4,10317.8,9723.3,6879.1,63277.9,2740.5,16448.4,9032.1,22032.6,5222.9,42809.8,14543.6,4986.1,10138.2,23953.5,22920.1,29806.3,7206.5,15949.3,11022.5,16726.6,1858.9,21297.5,10886.3,7178.6,14491.3,12821.2,12557.2,17348.8,42095.0,15802.4,7671.5,16215.2,43132.1,55023.4,16875.6,22773.9,22747.8,18927.8,14958.1,22057.5,1401.7,24797.4,15362.7,14990.1,15249.6,3105.5,9259.2,19799.6,5450.5,1987.2,16917.7,17903.0,28347.3,6806.0,29403.1,6188.5,20420.3,22632.3,5025.5,15155.2,16474.2,6969.0,9930.5,20457.1,4581.9,2266.5,23442.0,59033.0,19297.8,28762.9,1227.8,16164.0,20426.6,19595.9,4246.2,7275.5,10302.0,9815.5,6876.1,7294.9,3541.3,31092.8,7587.1,502.0,24728.1,26260.3,18093.2,16316.3,1222.8,21145.2,21204.8,13028.7,11336.8,20437.7,6413.9,26341.4,11878.0,21480.8,6112.5,25767.4,21303.9,5193.8,1519.5,36762.6
70017496,34583.0,9615.1,3102.5,3840.2,0.0,3288.0,11801.3,18612.5,13384.8,15861.0,28118.3,28120.7,46963.2,21560.0,16562.0,7061.3,18823.1,25068.9,10545.7,18895.3,20756.2,9021.0,6677.7,8970.9,5410.0,32890.4,27862.8,18676.2,4779.6,16305.4,19349.4,25027.5,37050.5,39638.5,20690.7,12127.2,21719.4,19366.4,26602.0,20573.2,15834.9,1046.8,13946.6,13934.7,46222.2,25208.2,23422.2,16127.9,21591.8,16408.0,19355.5,38763.4,25101.7,19696.2,33207.8,15787.2,12374.4,47112.6,5919.3,19199.9,17920.3,16089.8,46647.7,18385.3,4863.4,10721.8,8919.4,6991.4,63681.9,4933.3,19418.5,12002.1,25002.7,8721.1,40342.7,17513.6,7956.2,13108.3,25922.2,20453.0,32776.4,10176.6,18919.4,11426.5,19696.6,3392.3,21701.5,11290.3,6514.0,17461.3,15791.3,15527.3,17752.8,39627.9,13704.6,9764.1,19185.2,46102.1,55427.4,18844.2,25744.0,25717.9,21897.9,14124.3,25027.6,4371.8,22330.3,16188.8,17960.1,18219.6,5454.6,12229.3,22769.6,8248.1,5206.2,19887.8,20873.1,25880.1,9776.1,23242.0,9158.6,20824.3,24600.9,7995.6,15981.2,19444.3,9939.1,12900.6,19623.3,7552.0,4459.3,25410.7,59437.0,22267.8,31733.0,4446.8,19134.0,20830.6,22566.0,4650.2,4808.3,10706.0,12785.5,6988.3,6478.1,5242.1,33061.5,8711.9,3721.0,26696.8,23793.1,21063.2,13849.2,4441.8,20311.4,23173.5,15998.8,14306.8,23407.8,9383.9,28310.0,12282.0,24450.9,3645.3,23300.3,24273.9,2726.7,2446.4,34295.5
70017505,32663.7,6933.7,189.3,2075.8,3227.9,0.0,10036.9,16848.1,14051.8,18109.4,29232.0,29234.5,45043.8,19640.6,16941.6,5296.9,17058.7,26182.6,11098.1,17130.9,18991.8,7256.5,4913.3,5347.2,1681.0,35138.8,25943.4,16911.8,4762.2,18553.8,17585.0,23263.1,39298.9,37719.1,22939.0,12794.2,19955.0,17602.0,28850.4,18808.8,14070.5,3795.2,12182.2,14601.7,44302.8,26321.9,24536.0,14363.5,19827.4,16787.7,21603.9,36999.0,23337.3,21944.6,32444.8,16901.0,10609.9,45193.2,7566.6,21448.3,16155.9,14170.4,44728.3,20633.7,3099.0,8772.3,10003.2,5333.7,61762.5,1940.4,17654.1,10237.7,23238.3,6428.6,42591.0,15749.2,6191.8,11343.8,25159.2,22701.4,31012.0,8412.2,17154.9,9507.1,17932.2,479.1,19782.1,9370.9,5633.1,15696.9,14026.9,13762.8,15833.4,41876.3,14257.0,8877.1,17420.8,44337.7,53508.0,18081.2,23979.6,23953.5,20133.5,15238.0,23263.2,2607.4,24578.7,16568.4,16195.7,16455.2,1725.7,10464.9,21005.2,6004.4,2888.9,18123.4,19108.7,28128.5,8011.6,27887.7,7394.1,18904.9,23837.9,6231.2,16360.9,17679.9,8174.6,11136.2,20737.1,5787.6,1975.5,24647.7,57517.6,20503.4,29968.5,1955.9,17369.6,18911.2,20801.6,2700.8,7057.4,8756.6,11021.1,5330.6,5749.5,1715.3,32298.5,6762.5,1361.1,25933.8,26041.5,19298.8,14920.1,1950.9,21425.1,22410.5,14234.3,12542.4,21643.4,7619.5,27547.0,10362.6,22686.4,6393.7,25548.7,22509.5,3813.3,1891.9,36543.9
70017539,39807.2,4664.5,9505.1,9172.3,11620.3,9428.8,0.0,9864.0,7067.7,25254.7,20810.8,20813.3,52187.3,25477.9,9957.6,5876.8,10074.6,17761.5,18243.4,10146.8,12007.7,4674.4,5826.3,7678.4,10542.3,42284.1,33086.9,9927.7,11907.5,25699.1,8833.4,14511.5,46444.2,44862.6,30084.4,5810.1,11203.4,10617.9,35995.7,11824.7,4938.0,12187.6,5198.1,7617.6,51446.3,17900.8,16114.8,5611.9,12843.3,9803.6,28749.2,28247.4,14585.7,29089.9,25460.7,11768.6,10699.4,52336.7,10559.8,28593.6,7404.3,21325.2,51871.8,27779.0,8298.8,12427.0,10995.0,12506.8,68906.0,8205.6,8902.5,3252.8,14486.7,5169.7,49736.4,8765.1,6127.8,2711.6,18175.1,29846.7,22260.4,7317.3,10170.8,16661.9,9180.6,9794.8,25619.3,16525.7,12806.3,8712.8,5275.3,5011.3,22988.2,49021.6,21402.3,4533.4,8669.2,35586.1,60651.5,11097.1,15228.0,15201.9,13149.4,8187.8,14511.6,7807.2,31724.0,9584.3,7444.1,9471.1,9537.1,3479.9,14021.1,5642.7,8510.2,11139.3,12124.6,35273.8,9074.5,35031.2,4635.0,24742.1,16853.8,7395.9,9376.8,10695.8,3830.9,2384.6,15950.9,7893.0,7990.0,17663.6,64661.1,13519.3,21217.0,10068.6,10385.5,24748.5,13817.5,9846.1,14202.7,11624.7,11110.5,12503.8,12922.6,7942.2,25314.4,10487.2,9342.8,18949.7,33186.8,12314.7,22065.4,10063.6,12556.6,15426.4,5482.8,3790.8,14659.3,3005.0,20562.9,16907.5,13934.9,13912.6,32694.0,13757.9,10958.7,10193.2,43689.2
70017600,46537.9,9167.8,16235.8,15903.0,18351.0,16159.5,8510.7,0.0,3700.7,31985.5,15493.4,15495.8,58918.1,32208.6,10392.2,12607.5,932.4,16558.0,24974.1,1004.5,4570.5,11405.1,12557.0,13600.7,17273.0,49014.8,39817.6,785.4,18638.2,32429.8,9917.3,15605.4,53174.9,51593.3,36815.1,5042.4,12287.3,1475.7,42726.4,5878.3,5262.7,18918.3,5469.7,4934.4,58177.0,17065.5,15395.8,3884.0,3311.6,10238.2,35479.9,30985.0,15669.6,35820.6,12903.2,12203.2,16621.7,59067.4,12200.8,35324.3,8488.2,28055.9,58602.5,34509.7,15029.5,18349.3,11429.5,19237.5,75636.7,14936.3,9986.4,8038.5,15580.5,11900.4,56467.1,4065.9,12858.5,8923.2,5441.0,36577.4,23354.2,13064.8,5205.4,23392.6,5894.2,16525.5,32350.0,23256.4,19537.0,2658.6,8630.1,8866.7,29718.9,55752.3,28133.0,11264.1,9753.1,38323.8,67382.3,10734.7,16311.9,16285.8,7166.6,8622.5,15595.5,14537.9,38454.7,10019.0,8528.0,4505.6,16267.8,7817.9,4967.8,12373.4,15240.9,1275.3,6141.7,42004.6,14382.2,41761.9,11365.8,31472.9,6172.3,12895.3,9811.4,831.8,10561.6,9082.3,13287.8,13132.2,14720.8,10848.6,71391.9,7536.5,22310.8,16799.3,2658.8,31479.2,8852.0,16576.8,20933.4,17547.1,17032.9,19234.5,19653.3,14672.9,12580.3,16409.5,16073.5,12134.7,39917.5,2450.7,28796.1,16794.3,12991.2,10592.9,4013.2,8647.4,5605.9,11631.9,7828.8,23638.2,15018.8,20643.3,39424.7,15953.5,17689.4,16923.9,50419.9
70018486,44116.0,5708.6,13813.9,13481.2,14036.3,13737.6,7533.9,3434.4,0.0,29563.6,17981.4,17983.9,56496.2,29786.7,7128.1,10185.6,3645.0,14932.1,22552.2,3717.2,7031.2,8983.2,10135.1,12624.0,14851.1,46593.0,37395.7,3498.1,16216.3,30007.9,11388.6,17076.7,50753.0,49171.4,34393.2,1778.4,13758.7,4188.3,40304.6,6848.2,4286.0,16496.4,2205.6,1670.4,55755.1,15071.4,13285.4,4305.4,7866.8,6974.2,33058.0,30802.6,17141.0,33398.8,16337.6,8939.2,15644.9,56645.6,8936.8,32902.4,9959.5,25634.0,56180.6,32087.8,12607.6,17372.6,8165.4,16815.7,73214.8,12514.4,11457.7,5617.8,17051.8,9478.5,54045.2,3788.6,10436.6,7946.5,8875.3,34155.5,24825.6,12088.1,5816.8,20970.7,7365.6,14103.7,29928.2,20834.5,17115.1,3270.0,9155.2,8891.1,27297.1,53330.4,25711.1,8842.2,11224.5,38141.4,64960.4,8267.7,17783.2,17757.1,8172.8,5358.4,17066.8,12116.0,36032.8,6754.9,9999.4,5117.0,13845.9,5396.0,9044.6,9123.2,12819.0,4709.7,7148.0,39582.7,13405.4,39340.0,8943.9,29051.0,12631.8,11918.5,6547.4,4266.2,8139.7,8105.6,13121.5,12155.5,12298.9,13441.5,68970.0,8542.8,23782.1,14377.4,5409.0,29057.3,9463.4,14154.9,18511.5,16570.3,16056.1,16812.6,17231.5,12251.0,16014.6,15432.8,13651.6,14727.6,37495.7,5885.1,26374.2,14372.4,9727.1,11204.3,4434.6,7670.7,9682.7,9210.0,11263.2,21216.4,16490.1,18221.4,37002.8,16959.8,15267.5,14502.0,47998.0
