#{"t_start": 1766670828.3623374, "env_id": "None"}
r,l,t
4.9108825,49,7293.904116
4.7291694,65,7295.644858
5.0299172,42,7301.627842
4.8706455,38,7302.346395
4.0538483,95,7302.956273
3.7460396,100,7306.594467
5.0088277,35,7310.624196
5.0219493,34,7311.029104
5.0796456,53,7313.211906
4.8855767,42,7318.102427
2.4344525,42,7321.061671
2.6275125,80,7323.3125
4.575543,80,7326.934213
5.0533032,21,7327.542369
4.606529,63,7330.916511
4.8407993,58,7332.680726
4.8486977,37,7333.352942
4.7468934,65,7340.871085
4.118026,7,7342.16759
5.1324434,32,7347.771376
4.827343,79,7348.619361
4.964314,75,7348.845443
4.366262,90,7349.112817
4.5819693,7,7349.354982
5.069338,18,7354.840988
5.16286,19,7358.020358
4.7203054,5,7358.967791
4.5922823,43,7358.9681
4.2429767,89,7368.222186
3.6621358,100,7371.030308
4.8225656,62,7372.171742
4.910967,42,7378.199423
5.025531,37,7378.42341
3.6306088,100,7378.635095
5.0094695,15,7381.930334
4.6660137,74,7382.828699
5.1036763,42,7387.686778
4.8037214,75,7397.174907
4.78051,72,7397.175222
3.792903,100,7400.326693
4.623016,9,7402.152814
4.8852205,73,7402.949119
2.3792872,1,7403.129414
2.7695959,29,7406.945408
4.4222007,88,7416.621096
3.5386765,100,7418.891437
4.721224,84,7420.526289
5.0519757,37,7423.454016
5.1274853,35,7425.257812
3.7660725,100,7428.880934
4.8402777,40,7432.356783
4.836892,61,7434.390828
5.0271034,6,7434.858552
5.036444,31,7439.726222
4.77619,61,7441.625394
4.7621374,77,7443.059571
2.7589264,49,7445.468178
5.193409,10,7445.936809
5.1678166,42,7453.263988
4.613078,83,7457.035657
4.4481363,83,7459.285678
1.6896772,99,7464.815844
5.226075,10,7466.792477
4.877835,67,7467.205064
4.2583203,7,7468.631837
4.95052,64,7472.301718
4.8029013,79,7474.576105
2.5915985,3,7475.384015
4.977179,39,7475.927154
4.872328,41,7477.91959
2.5539153,1,7478.162526
4.9032884,18,7479.096587
4.982431,19,7482.570801
4.7840924,74,7487.386522
4.8010416,76,7491.008641
5.0520906,43,7492.347248
3.7592127,100,7498.176231
4.867079,54,7500.797071
4.782582,79,7508.590543
3.7261193,100,7508.836608
4.8702188,64,7511.649332
4.8851914,62,7514.140939
4.887933,31,7518.162425
5.1589355,27,7520.89968
4.0186753,92,7527.136511
3.6818523,100,7529.049701
5.050627,38,7537.900826
1.5194777,100,7539.395435
4.925805,64,7541.069233
3.767464,100,7541.280378
4.769088,10,7541.426957
4.78108,20,7545.070162
2.376302,3,7545.732806
4.733391,64,7551.921839
4.9899817,75,7556.611415
3.584464,100,7561.566092
4.8329496,57,7562.812861
3.8274245,100,7567.987175
4.992675,68,7571.387616
4.402108,25,7572.716264
4.9530206,75,7579.08197
4.504035,87,7581.533653
2.349337,3,7582.020267
4.728453,16,7584.778925
4.649704,69,7585.649828
4.8018684,64,7586.072084
4.9875317,57,7590.228223
4.4733105,86,7603.010448
4.3733697,89,7603.933034
3.9061484,97,7604.088227
3.6597383,100,7612.25734
5.046886,36,7612.714967
2.6209223,20,7615.589603
5.0294604,22,7616.347088
4.645065,73,7619.291669
5.20853,19,7619.844635
3.6844568,100,7624.304201
4.765192,69,7630.470064
4.7866445,73,7635.549928
4.056329,95,7640.520507
4.4090343,87,7643.448607
4.858631,72,7653.625682
3.5037966,100,7654.021215
4.879955,65,7659.723491
4.9448977,25,7659.892551
4.6966457,81,7660.378006
4.9623113,44,7668.019732
3.8122272,100,7675.75309
4.6794996,79,7676.74347
5.008055,54,7680.251732
3.7383935,100,7681.411032
4.7982597,41,7685.485763
4.9788423,63,7695.458085
3.4994087,100,7699.063948
5.0667253,17,7700.069763
4.527666,86,7700.445877
4.5234475,6,7701.984937
3.6944313,100,7707.238865
2.7449543,45,7708.968456
4.9734855,60,7714.980286
4.5887356,7,7716.914955
4.7541957,67,7722.018141
3.6819315,100,7722.261431
5.127102,21,7726.24074
4.6552944,82,7726.785888
2.437259,1,7727.146477
4.8971753,65,7736.570865
3.6896524,100,7738.13874
4.6318173,11,7740.309839
4.747125,60,7740.565555
4.9811606,69,7741.815272
5.0667315,10,7745.072432
4.980701,16,7745.072702
4.8575473,37,7745.373712
5.1472087,22,7746.476576
5.1781225,25,7750.828631
4.8896904,19,7754.568797
5.0457006,22,7760.053664
4.797092,68,7760.510092
4.9538136,73,7763.219971
4.588127,6,7764.113598
4.15379,93,7765.990757
4.9879875,26,7765.991151
4.9034243,54,7771.748692
4.7981734,74,7780.564906
4.810336,77,7782.770709
2.5642846,78,7783.013178
2.6988714,19,7786.291052
4.6683297,80,7790.10225
4.9218516,56,7793.140893
5.080218,36,7797.652164
5.0139985,77,7802.95777
3.743726,100,7804.596557
3.9764264,96,7813.082264
5.074121,10,7815.063297
1.9293761,94,7817.260657
4.919306,67,7817.592731
5.02602,7,7819.97666
3.7042227,100,7826.120503
4.6327353,85,7835.856587
3.6796398,100,7836.705428
4.919894,6,7837.396052
3.6862216,99,7840.653949
4.85838,29,7842.688479
3.7391527,100,7847.144926
4.899754,65,7852.454209
4.940711,19,7852.94256
4.9682984,48,7854.379915
4.828208,8,7855.935884
4.5086017,25,7857.507168
3.0042887,6,7858.900612
5.032096,42,7861.292097
2.3538558,2,7861.647977
3.7986422,100,7862.714022
3.0192137,20,7868.421089
4.8555017,56,7868.860428
4.9982715,46,7869.492812
5.058387,29,7873.872639
4.33905,86,7883.304272
4.9110246,37,7884.29477
4.9277687,71,7885.684294
4.8850102,36,7890.919066
3.8592675,100,7891.607272
4.8361735,58,7895.051147
4.850668,70,7900.330416
5.024881,11,7902.282989
5.1524563,39,7903.104828
2.3425434,5,7903.325069
5.184175,35,7911.712532
4.1862364,94,7913.100066
5.0110226,43,7913.318456
3.7961407,100,7913.567904
5.0104237,10,7915.309757
5.186885,9,7916.917304
4.915068,45,7921.469723
2.6015987,1,7921.681327
4.878864,59,7925.566297
4.7545056,20,7927.660933
3.6696885,100,7933.286021
4.872096,42,7934.789808
4.3261685,91,7936.77641
4.92223,35,7945.195503
4.837829,51,7946.244576
4.8247395,61,7946.625321
2.3703535,1,7946.837809
3.756831,100,7948.713892
4.429989,4,7949.498107
5.028863,14,7949.498584
4.8704543,45,7954.106443
5.0209785,43,7955.273526
4.847476,57,7962.309259
4.702718,73,7970.107865
3.764959,100,7971.616048
4.442599,17,7974.229172
3.7485602,100,7976.887731
5.167879,7,7978.208787
5.1110015,19,7981.567978
2.851247,57,7982.461707
3.6951532,100,7982.462114
5.0230165,13,7984.486907
4.8687963,46,7992.763266
4.156205,92,7992.923429
4.6374874,82,8000.733039
3.940996,4,8001.990741
4.536897,83,8003.693117
5.096028,55,8005.723246
4.959248,24,8008.523252
2.3326101,2,8008.923193
3.8147407,100,8015.45966
2.8522508,2,8016.139142
4.736982,49,8020.231226
5.0188494,26,8021.908831
4.0642023,93,8022.685246
4.4634776,90,8024.761469
5.034844,27,8030.768437
4.7977705,55,8034.853968
4.896253,71,8035.425698
3.5552375,100,8042.767247
4.8015146,82,8049.618013
5.015746,32,8051.076108
4.86255,78,8052.672168
4.7931957,22,8054.228
3.6679695,100,8056.614498
5.157615,13,8056.848913
4.9743733,50,8064.676557
4.9864564,59,8064.847254
5.1731167,16,8067.886363
4.4849367,4,8068.636846
5.1183896,10,8070.717674
4.9200807,63,8071.151789
5.034501,65,8071.376964
5.045419,39,8072.357244
4.9258475,9,8073.182254
5.018925,26,8077.981845
4.969061,20,8081.956223
4.8471193,56,8085.587878
4.712806,71,8086.085833
4.9583964,52,8093.349995
3.8414967,2,8093.976977
3.8628333,100,8095.153337
4.549121,11,8096.236838
4.861662,73,8103.450644
4.886674,2,8103.801217
3.7280939,100,8110.030149
4.9520817,62,8111.594667
2.7574146,73,8112.782468
5.1202354,21,8114.52815
3.9731715,13,8115.566334
4.8008246,58,8117.490788
4.814824,12,8117.988919
4.6029434,6,8119.194098
5.0350866,40,8120.303971
4.8822136,9,8123.004519
2.8063488,31,8125.836939
4.5164804,7,8127.31654
4.884927,32,8127.791299
4.795879,4,8128.084969
5.0478435,38,8135.367091
3.655546,100,8137.041161
4.3327165,8,8139.556721
4.0203314,95,8143.668153
4.82502,9,8145.44134
4.972403,31,8145.441671
5.1724668,5,8146.59924
4.287887,89,8146.599543
4.8374295,50,8146.733941
4.427861,5,8147.416696
4.9270644,7,8148.775098
4.9525366,25,8150.772038
4.910903,18,8154.142286
2.7545078,55,8159.110081
4.683796,62,8160.124673
4.964594,52,8162.093816
4.785439,23,8163.513218
4.647339,54,8164.51161
4.2657447,9,8165.670092
5.135928,22,8167.700808
2.4206583,19,8170.1416
4.9088106,20,8174.296165
5.1196103,49,8178.171669
4.717261,63,8179.681345
4.989942,36,8182.366813
3.7136502,100,8183.544098
5.0350404,31,8187.974704
5.155521,9,8189.693751
2.5806108,4,8190.458466
4.912706,67,8193.09593
4.9487357,10,8195.230531
4.934645,66,8197.314595
2.8097315,36,8198.174402
4.999602,77,8199.739061
4.951348,27,8203.532055
4.9545875,28,8208.779146
4.9088907,65,8209.207308
5.007435,55,8209.43072
4.380145,10,8212.689969
4.936941,68,8215.223603
4.973589,42,8223.05844
4.9518633,63,8223.501617
4.972838,60,8225.308757
4.5051155,12,8226.008655
3.7734888,96,8231.689654
4.9555364,65,8238.156222
5.185047,10,8240.168972
4.930107,25,8246.735785
4.0218368,92,8247.167748
4.9231863,75,8247.946795
3.6898155,100,8248.377434
5.0811496,20,8250.976396
4.7700973,76,8263.104665
4.7579813,70,8263.457467
4.810584,82,8265.678954
4.838798,23,8268.306062
5.0214796,32,8269.671214
3.818766,100,8273.597375
4.8140674,34,8276.65903
5.055283,13,8276.659375
4.9912915,36,8278.294686
4.814295,80,8282.834963
2.8794353,24,8282.835312
2.3329844,1,8283.024406
2.6740255,1,8283.241783
4.84387,62,8290.453984
4.8257704,63,8290.573945
4.650599,4,8291.074364
4.418321,9,8292.265241
4.9277954,44,8293.231201
5.121662,25,8295.759598
4.8168087,20,8295.983713
4.518591,10,8297.732439
2.598764,6,8298.684608
5.0387306,44,8302.412346
3.8825984,100,8306.361582
0.43484142,1,8306.489115
4.6481986,23,8307.910273
4.711515,5,8308.831293
4.991999,62,8309.835829
4.922153,74,8314.93071
4.922528,45,8318.686826
4.9207134,8,8320.781458
4.8294573,76,8322.814988
5.1497993,40,8328.512228
2.3839927,3,8329.083503
4.2899523,92,8329.334911
4.9083085,7,8332.667503
4.406782,85,8336.439421
5.1633544,19,8340.015828
4.8311563,73,8340.016165
4.647476,6,8341.324524
4.935229,39,8341.561284
4.9492707,61,8344.15166
4.599337,38,8350.623604
2.5326834,53,8353.582425
4.9954877,66,8354.807804
5.2171288,15,8356.613743
5.1398096,39,8358.267465
5.060192,32,8362.046922
4.672251,25,8362.652648
4.652112,5,8364.42255
4.2855897,89,8365.865736
4.5349092,13,8367.525559
5.0604053,28,8369.055394
4.765232,10,8369.398302
5.1445174,6,8370.146738
4.9647565,66,8373.546701
2.8024547,47,8375.001116
4.967272,39,8377.641341
2.3593373,1,8378.022256
5.045869,18,8380.264897
4.668467,3,8381.070246
4.8855023,54,8382.59292
5.1318493,10,8384.493288
4.9147778,20,8384.904813
4.5044446,2,8385.36326
5.2142344,9,8386.315425
4.6079535,10,8387.256894
5.0313797,42,8387.257219
4.62984,5,8388.100429
4.809762,66,8388.100746
2.790428,52,8398.757661
4.8466773,58,8398.977762
2.2874928,1,8399.053334
4.9376287,15,8402.1433
4.787366,73,8403.941299
1.9222078,91,8407.956558
5.093006,23,8409.695179
5.066554,23,8413.701564
5.0933633,11,8415.92125
4.9898753,79,8416.159847
2.5656965,1,8416.425098
4.475126,88,8421.610224
4.8716445,59,8422.607224
4.690043,16,8427.205858
4.8742414,54,8428.8113
4.927572,53,8429.040592
4.953041,30,8429.57346
4.9780483,14,8431.809421
4.89251,35,8436.589554
4.976306,56,8439.537544
2.9947321,4,8440.907368
4.887902,68,8444.717115
2.5656965,1,8444.921663
4.830387,26,8449.404986
5.0224032,61,8450.066117
3.5839596,100,8453.573642
2.8540492,72,8456.612009
4.890861,17,8458.123368
4.972986,39,8459.398371
5.173062,22,8461.099054
4.268631,3,8461.676967
4.862133,55,8462.103214
2.6365001,14,8462.31399
5.267238,19,8465.721578
5.204692,23,8466.179846
4.6025,69,8473.368093
5.0892043,55,8474.767933
4.8481736,44,8476.136686
5.1318264,34,8483.265113
2.5047116,3,8484.344167
3.9729779,5,8485.856117
4.304894,91,8487.388076
4.9663715,60,8488.237508
4.679981,10,8489.508855
4.931545,19,8489.967338
4.5257587,85,8491.84579
5.0877624,34,8494.747628
4.9579964,23,8496.0511
4.914617,36,8496.237411
5.1537075,10,8496.607115
3.9180977,2,8497.120732
4.012847,3,8498.259234
4.702179,16,8500.866976
2.5965986,2,8501.561702
4.479933,4,8502.391268
5.076013,30,8503.62054
5.1150002,26,8504.413749
5.116299,14,8506.483621
5.1540084,16,8507.569372
4.1209574,93,8509.486718
5.066357,14,8510.253859
5.1036596,9,8512.016953
4.9400196,39,8515.144932
4.875774,60,8515.145251
5.0710263,24,8515.562276
2.5147119,1,8515.936906
4.9188414,18,8517.602958
4.5624127,10,8519.387987
4.494937,2,8519.763488
4.853049,35,8522.857519
4.7113457,71,8530.755628
4.755094,75,8532.034845
5.0466886,47,8533.821777
4.867197,71,8535.074862
5.1599445,39,8539.386067
2.632691,7,8540.665619
4.6632557,83,8548.991317
4.9066453,65,8549.390074
4.3345995,11,8551.400433
3.565178,100,8554.556897
5.0156507,15,8557.503311
3.8047185,100,8564.451359
2.4312358,56,8564.852759
2.524194,6,8565.684985
4.7457247,79,8566.911537
5.076319,27,8570.23784
4.677542,6,8571.329235
4.9162254,58,8571.525869
4.9976673,7,8573.397272
5.14894,36,8573.397591
4.4620943,7,8575.842236
4.929926,9,8576.61956
2.6593773,2,8576.620714
5.0499554,21,8577.962612
3.0576456,2,8578.41075
5.046646,10,8578.899315
4.600393,14,8579.745282
5.0839987,12,8581.233876
4.7845244,62,8581.481477
4.8879037,4,8582.339644
5.138021,21,8583.920421
5.071123,40,8586.668522
4.9277544,45,8594.815989
4.934843,71,8598.226835
4.8205132,10,8600.103596
3.835893,100,8602.779873
4.8277183,47,8604.243345
2.5917928,1,8604.55004
5.131679,11,8606.221356
4.8286457,39,8609.299539
5.0707207,20,8609.501702
1.5606503,100,8609.502033
5.025457,17,8609.981788
5.20191,17,8613.29336
2.6015987,1,8613.488262
5.034375,10,8615.436042
4.9297185,38,8616.998507
5.0828457,48,8620.298566
4.7813354,51,8620.937425
3.9831672,6,8622.239482
5.031455,25,8622.470786
4.896176,15,8625.166922
2.8272336,4,8626.007547
4.960479,15,8628.908957
5.163457,11,8631.101336
4.7889905,66,8632.110159
4.75129,11,8634.15318
4.470759,10,8637.180999
4.9239993,72,8637.505249
4.6954308,70,8638.167221
5.0933475,15,8640.016084
4.993175,12,8640.468713
4.8109527,6,8641.564152
5.0967035,15,8643.001704
4.8398433,53,8644.559697
5.046676,53,8648.492598
4.7185745,34,8649.192961
4.8543596,30,8650.230772
4.7977796,24,8650.60973
2.3359892,1,8650.915061
4.466478,6,8652.752334
5.006207,25,8654.987592
5.027634,15,8655.644301
0.20363933,2,8656.145265
5.174737,25,8656.145574
4.995583,12,8657.784776
4.332075,12,8658.860773
4.791446,41,8659.089043
5.020441,47,8668.571342
5.019445,45,8669.409559
5.044523,14,8672.083798
4.567598,7,8673.337543
4.6381817,14,8675.760814
3.7646425,100,8677.160601
1.5357176,100,8680.597624
2.3427882,26,8684.059114
4.3168354,4,8684.817533
4.899452,58,8688.565637
2.8448255,21,8688.56595
4.945928,40,8688.836055
2.3309891,2,8689.303814
3.703608,100,8689.304147
4.815056,11,8691.528203
4.6257925,2,8691.80577
4.810386,43,8699.474526
5.0253134,56,8701.475974
5.050875,44,8702.274185
5.1898966,7,8703.007589
5.183839,19,8705.949243
3.9830434,94,8709.952635
4.8554864,23,8712.385588
4.415197,7,8713.743484
5.026614,51,8714.794501
4.744611,21,8718.462178
4.999589,44,8719.076381
4.710301,3,8719.735849
2.4540818,32,8719.736221
3.753433,100,8720.745032
5.025986,37,8727.265311
4.9654984,40,8730.044413
4.7305484,17,8730.680339
4.501519,6,8731.263828
2.5606964,2,8731.744219
4.419292,5,8731.744527
5.0785923,16,8734.604621
4.812414,71,8734.963148
4.927,27,8736.748867
4.6884217,83,8737.38626
4.338957,4,8738.384712
4.563605,9,8739.095833
5.004727,25,8740.673242
4.7691646,30,8742.725241
4.935007,16,8743.467873
4.972664,33,8746.260341
4.7824473,19,8746.260692
4.8986006,12,8748.606018
2.9931424,46,8750.326772
5.0986705,11,8750.867882
2.921,5,8751.336253
4.861364,45,8752.415947
5.1067247,30,8758.752367
3.1664832,4,8759.456581
4.8985825,65,8760.944546
4.9610333,42,8761.329573
4.989343,37,8767.780464
2.7232022,73,8768.035759
0.40178216,3,8768.890522
4.6791787,15,8773.264746
4.902997,75,8775.674541
4.964862,68,8776.20349
5.037932,21,8777.383506
4.97702,29,8781.139683
4.8227816,64,8782.275091
5.0478992,41,8791.637358
4.918834,67,8791.637658
4.859748,68,8792.92354
4.850346,62,8796.915469
4.8354955,39,8802.227803
4.7690687,59,8805.193138
2.5147119,1,8805.437327
5.08923,34,8805.678057
4.7253275,25,8807.650419
5.193036,16,8808.798231
4.8007045,81,8809.544969
4.936781,30,8813.637522
4.8387184,50,8816.413452
4.9070067,40,8818.328485
4.9300356,43,8819.744581
4.694202,26,8820.485902
4.837207,34,8824.044959
4.764925,7,8825.283811
4.9789724,25,8825.511817
5.0892196,36,8827.065189
4.5933995,11,8827.685955
4.931881,47,8827.916626
4.9670086,10,8830.628707
4.9677544,10,8830.991024
5.1222544,13,8834.409726
2.7993085,31,8835.259528
5.1104345,24,8836.569326
4.8904905,13,8837.821671
5.150202,23,8840.931556
5.006512,18,8841.410976
4.851261,16,8845.504319
4.963243,55,8846.815751
4.2031775,4,8846.816047
5.0551906,24,8847.616202
3.9924066,96,8848.469738
4.727066,11,8850.263995
5.0741024,10,8850.740941
4.6015115,8,8852.211652
5.1624594,26,8852.804932
4.736402,18,8855.661715
5.048042,30,8856.050353
4.5817285,9,8857.797689
4.88395,55,8858.417704
4.774958,19,8860.225828
4.852201,10,8861.011607
4.8503613,64,8866.915875
3.147045,2,8867.369527
4.9447565,47,8869.385627
4.836803,56,8871.886447
4.986961,30,8875.623951
4.6507874,9,8878.447642
4.9358726,51,8878.886396
2.800415,30,8879.544697
2.5240085,8,8880.563714
4.2597885,89,8880.564039
4.6758094,7,8881.010261
5.0799713,15,8883.548978
5.20162,21,8884.986972
5.1211734,26,8885.608959
5.1037846,5,8886.542825
4.8917294,10,8886.972926
4.846797,16,8891.189192
5.1935663,20,8891.929466
4.580549,12,8894.823042
4.7821655,62,8897.580454
3.9904244,93,8898.712299
5.0112967,53,8902.486869
4.768987,32,8910.582037
4.918991,57,8910.582382
2.6046748,56,8911.703954
5.0718937,15,8913.652706
3.944274,96,8915.670307
5.0777287,30,8919.747578
4.8229275,53,8922.251102
5.1007085,56,8924.407754
5.1471276,25,8926.012937
2.8819885,56,8927.964464
5.07185,46,8931.49991
4.927787,40,8931.8006
4.9601827,53,8937.12936
4.9611883,23,8937.52301
4.998112,32,8939.466306
2.354482,63,8941.865839
4.8294387,32,8943.86925
2.7369387,9,8945.584176
4.9826536,23,8946.260157
4.969252,11,8948.402513
5.09311,32,8954.00179
4.743812,74,8954.388918
3.6848388,3,8954.605729
4.839307,35,8957.667664
4.7918277,20,8958.927758
4.198831,91,8959.546309
5.057506,8,8961.089878
4.552265,43,8963.383329
4.9971013,24,8963.861233
5.0011086,34,8965.320557
4.95734,19,8970.498629
5.054226,35,8972.405396
5.12928,13,8972.907846
4.6573167,11,8974.669495
0.16522296,1,8974.900705
5.065,15,8976.146967
4.8804693,79,8983.122452
3.846751,100,8985.07532
5.00948,11,8985.742843
4.938202,58,8988.234468
2.3309891,2,8988.644569
4.988534,20,8989.009365
4.8557563,64,8990.477172
4.79651,15,8991.403113
4.862201,8,8992.018853
4.845899,10,8993.975323
5.0480156,14,8994.27278
4.9987273,54,8997.361604
5.065551,30,9001.697329
2.7453558,63,9002.749022
4.986298,17,9005.951014
5.0444617,52,9007.555645
4.9204698,41,9009.631781
2.4722018,11,9013.16879
4.412506,89,9014.7095
5.106067,24,9018.483341
5.1223125,34,9023.045064
4.8691587,67,9024.469866
4.5896425,85,9027.374547
5.0816126,32,9032.652555
5.152498,25,9033.032179
4.6088057,4,9033.508639
5.0015364,43,9033.508951
4.6155167,87,9038.544935
5.2183948,28,9038.545296
4.9441223,61,9046.451569
4.1095614,5,9047.415166
5.0008154,64,9047.415498
2.5539153,1,9047.694593
4.6217356,6,9048.897238
4.9077687,58,9051.740282
4.5307946,2,9052.139247
4.76413,30,9055.007329
4.864392,75,9055.660008
5.092853,27,9059.422171
5.029872,52,9059.740855
5.1768055,16,9062.58637
5.189309,25,9064.191278
4.8891134,49,9066.123878
4.9725757,33,9068.88733
4.9669404,65,9069.500755
4.8838944,27,9072.146913
2.9015257,37,9078.627333
2.8615391,13,9081.242726
4.966156,55,9084.002045
3.6435542,100,9086.203605
4.7808437,77,9086.84509
4.8965106,30,9091.873972
4.997827,51,9096.871666
3.8522651,100,9103.682457
4.659483,82,9104.989721
4.8983474,40,9106.252798
4.9622774,30,9109.648467
4.919584,18,9109.94476
4.4668236,87,9109.945046
4.921025,12,9112.198114
2.6323664,20,9113.635966
5.0155025,27,9114.900975
4.9348545,60,9117.86916
2.0859263,1,9118.125855
4.9267383,24,9120.46266
5.0913663,23,9123.456414
4.892448,50,9124.033864
5.0542502,37,9124.284747
5.160606,8,9125.661047
4.874949,35,9127.384676
4.7922606,11,9127.747383
4.990209,22,9128.622884
5.05321,13,9130.140342
5.112935,42,9133.166782
2.7983432,9,9133.167087
4.60113,18,9137.546403
4.8927865,44,9138.650392
4.9356074,15,9140.428269
3.9850645,11,9140.802062
4.8295083,16,9143.612864
5.0884705,15,9143.764602
4.938109,74,9145.490877
4.9224596,61,9146.605836
2.5948207,1,9146.964926
4.1927805,4,9148.296744
4.994789,27,9150.951017
4.8233433,10,9150.951403
5.0584774,27,9151.205071
2.437259,1,9151.425704
4.5115194,4,9151.822907
4.9418416,20,9154.99335
4.8985586,40,9155.459506
4.7158146,4,9156.277811
5.009193,34,9158.164404
5.086891,19,9158.793456
4.4621806,8,9160.66046
4.908862,48,9162.174296
4.9200535,39,9167.734603
4.842244,29,9167.962517
4.903681,51,9168.221498
5.1526527,28,9168.80583
4.1445966,11,9170.023795
5.083216,11,9170.483946
4.6880126,8,9171.940552
4.6725426,22,9173.193411
4.998773,28,9175.509752
0.2781098,2,9176.200659
4.835486,27,9178.401856
4.7052736,13,9180.427601
4.8082933,34,9181.907586
5.013623,61,9182.189011
4.960823,34,9186.025909
5.1133213,25,9186.934985
4.6843753,33,9187.180762
4.662623,19,9189.712942
3.025374,17,9190.209525
4.6238046,52,9193.09044
5.1055703,12,9193.739285
2.385744,16,9194.155307
2.314821,1,9194.155635
2.3593373,1,9194.555876
4.924253,26,9199.4424
3.908488,3,9200.020652
4.982876,55,9205.70768
4.977999,35,9207.1306
5.000606,61,9207.417797
2.5369387,6,9209.003809
3.784752,100,9209.812411
4.731314,3,9210.844785
4.2943525,3,9211.422843
4.9397197,37,9216.071989
4.980263,48,9216.983629
4.934166,41,9217.935916
4.9546666,6,9218.162092
4.7970047,12,9218.640188
4.902248,50,9221.032468
4.9538226,15,9221.361954
4.9971433,20,9222.162047
5.0799327,26,9228.385996
4.9427805,47,9228.785079
4.611177,2,9228.785429
5.0946074,38,9230.303301
5.109176,27,9233.855011
4.889384,59,9234.067396
5.0190234,44,9237.286829
5.1633844,17,9237.688381
4.134696,5,9239.354188
2.4693694,1,9239.775087
5.1137137,26,9240.528507
4.807147,12,9243.207411
4.493637,5,9244.319101
4.8490868,65,9244.891294
2.8866727,4,9245.808714
5.1392956,36,9246.439702
4.9263864,11,9246.656512
5.0818796,12,9248.183619
4.975295,12,9251.967605
5.00261,21,9252.324789
4.976368,60,9255.38844
4.8535323,10,9255.388741
5.092806,35,9256.871328
2.6057963,6,9257.250393
4.4831057,7,9257.510829
4.565572,10,9259.031735
5.037861,25,9259.486068
2.900379,13,9261.634109
5.1299987,27,9262.586659
4.9721856,18,9262.805187
4.704122,5,9263.765045
3.1424353,32,9263.765363
2.5656965,1,9264.015037
4.6398287,2,9264.207779
5.1660733,29,9269.062665
5.0002003,42,9271.823323
4.9149556,32,9272.831702
4.2521095,6,9274.082408
5.082212,39,9274.082732
4.8719482,8,9275.737815
4.6677737,3,9276.362803
4.6677737,3,9277.006226
4.9432983,36,9279.049562
4.909634,4,9279.839555
4.948657,64,9283.197724
4.838437,76,9290.059749
4.7188315,69,9291.326695
5.0424995,23,9294.32523
4.9493732,53,9294.56368
4.9087505,70,9294.564308
4.9593706,20,9295.386785
4.4620943,7,9296.336932
3.422534,2,9296.675283
5.157789,19,9300.583276
2.8695183,43,9304.825714
4.915771,9,9306.554033
4.574251,83,9315.66161
4.032257,93,9315.661936
4.712748,75,9317.458007
4.593815,8,9318.061398
5.0880203,12,9319.828164
5.0329175,62,9321.008239
5.188722,10,9321.948053
4.660005,10,9323.065651
4.0353394,8,9323.700546
4.906356,35,9323.700828
2.9339876,15,9326.107815
4.5012746,12,9326.108192
5.0535254,40,9326.368488
5.191571,18,9327.444165
2.5606964,2,9328.033384
4.3907566,4,9329.56281
5.0119195,12,9329.563089
4.760084,15,9333.816382
4.9335184,32,9334.731868
4.8704195,20,9334.732188
4.8546267,33,9335.261464
2.5047116,3,9335.473347
4.5884023,6,9336.065707
4.247687,5,9336.559184
4.703013,5,9337.643581
2.314821,1,9337.8736
5.2012506,13,9338.080169
5.059456,22,9338.566828
4.582537,5,9339.022354
4.788192,6,9340.289114
5.0545115,24,9343.427971
4.117463,7,9345.861604
4.8857064,66,9354.379234
4.9730315,45,9354.711114
4.67359,4,9355.615479
4.796108,83,9355.755824
5.0142894,7,9357.042185
1.7330028,100,9357.283085
5.1482797,16,9359.663753
4.978076,14,9362.3533
4.99443,31,9362.986614
4.9697957,24,9364.446498
4.9951997,9,9366.256787
4.874905,29,9367.066312
4.883538,14,9369.508569
4.89265,59,9374.574222
4.6429896,7,9376.64453
5.0502825,36,9378.252326
4.7250066,60,9379.464903
4.90178,20,9381.135739
4.965179,14,9382.237104
3.9442868,98,9383.730466
4.945434,12,9384.537213
4.7771883,44,9386.723065
5.1466155,19,9391.501933
5.070685,36,9391.897214
4.975477,53,9392.996163
3.8777955,3,9393.701436
5.0552907,30,9399.327147
4.9086685,68,9399.32747
5.0118246,47,9401.512369
4.724897,11,9401.512678
4.7399054,59,9404.193429
4.996709,19,9407.164644
5.130363,12,9408.374845
4.5445943,26,9409.017896
4.8797164,6,9409.570436
5.1149077,23,9413.672521
2.942902,29,9414.26454
5.0207925,38,9414.683511
4.6075096,69,9414.925941
4.9334693,8,9416.351982
4.7048926,10,9418.260455
4.592033,3,9419.085269
4.939974,30,9421.074374
5.1675925,12,9423.04105
4.9849463,44,9424.986671
4.6799097,61,9427.408824
4.9796877,19,9428.807447
4.7941027,11,9429.583624
4.8813047,5,9429.7391
2.247743,1,9429.976667
4.3699327,3,9430.212308
4.8378024,15,9433.170104
5.001831,58,9433.334518
4.9901543,8,9436.10856
4.9864316,68,9438.670413
4.883595,19,9439.088307
4.8807306,41,9440.322538
5.0308814,7,9440.503424
5.1068835,15,9443.161561
4.991964,34,9443.731188
4.974654,30,9446.154361
5.1234655,11,9448.204065
4.8511243,11,9451.893665
4.857315,73,9454.996558
4.6819954,57,9456.458239
4.80909,62,9458.294371
4.6922984,9,9458.51145
